Date,Expiry,Strike,Spot,C_market,T_days,T_years,Moneyness,r,RV_22,IV_call,IV_put,IV_classical,C_reprice,Reprice_Error
2025-07-29,2025-08-07,24800.0,24821.1,200.25,9,0.0357142857142857,1.0008508064516128,0.065,0.0738433077048637,0.08448235967624874,0.09143483141970471,0.08795859554797672,200.24999999999818,1.8189894035458565e-12
2025-07-30,2025-08-07,24850.0,24855.05,174.45,8,0.0317460317460317,1.0002032193158954,0.065,0.0722422471042383,0.0819244292705967,0.08958770719171119,0.08575606823115395,174.4499999999989,1.0800249583553523e-12
2025-07-31,2025-08-07,24750.0,24768.35,182.65,7,0.0277777777777777,1.0007414141414142,0.065,0.0731303192066226,0.09061421903979593,0.09514227428707893,0.09287824666343743,182.65000000000146,1.4495071809506044e-12
2025-08-01,2025-08-14,24550.0,24565.35,234.85,13,0.0515873015873015,1.0006252545824847,0.065,0.0773702389710285,0.0819012983106754,0.10991763424334038,0.09590946627700789,234.84999999999854,1.4495071809506044e-12
2025-08-04,2025-08-14,24700.0,24722.75,217.15,10,0.0396825396825396,1.000921052631579,0.065,0.0800777279225272,0.08692763999791447,0.10535087240808436,0.09613925620299942,217.15000000000327,3.268496584496461e-12
2025-08-05,2025-08-14,24650.0,24649.55,178.35,9,0.0357142857142857,0.9999817444219068,0.065,0.080363031878241,0.07987840683655945,0.09926876292781903,0.08957358488218924,178.35000000000218,2.1884716261411086e-12
2025-08-06,2025-08-14,24550.0,24574.2,181.6,8,0.0317460317460317,1.000985743380855,0.065,0.0810282851666098,0.08087395705518738,0.09842755653256947,0.08965075679387843,181.59999999999854,1.4495071809506044e-12
2025-08-07,2025-08-14,24600.0,24596.15,154.3,7,0.0277777777777777,0.9998434959349594,0.065,0.0806764903851029,0.08142704307143975,0.08270716124295827,0.082067102157199,154.3000000000029,2.8990143619012088e-12
2025-08-08,2025-08-21,24350.0,24363.3,227.8,13,0.0515873015873015,1.0005462012320328,0.065,0.0866438434070277,0.08004173156896574,0.09333389667176012,0.08668781412036293,227.79999999999927,7.389644451905042e-13
2025-08-11,2025-08-21,24600.0,24585.05,169.35,10,0.0396825396825396,0.9993922764227642,0.065,0.0904905352115888,0.07369610802252936,0.09753891170539354,0.08561750986396145,169.35000000000036,3.694822225952521e-13
2025-08-12,2025-08-21,24500.0,24487.4,173.9,9,0.0357142857142857,0.9994857142857144,0.065,0.0872475378874074,0.08173792636309274,0.08679031505842687,0.08426412071075981,173.899999999996,4.007461029686965e-12
2025-08-13,2025-08-21,24600.0,24619.35,191.65,8,0.0317460317460317,1.0007865853658535,0.065,0.0886571135589243,0.0881805538002265,0.0807574701413045,0.0844690119707655,191.65000000000146,1.4495071809506044e-12
2025-08-14,2025-08-21,24650.0,24631.3,146.4,7,0.0277777777777777,0.9992413793103448,0.065,0.0873458015045813,0.08132563509383353,0.0896058350051325,0.08546573504948302,146.400000000227,2.270041932206368e-10
2025-08-18,2025-08-28,24900.0,24876.95,212.85,10,0.0396825396825396,0.9990742971887552,0.065,0.0935550650446625,0.09699729770274909,0.08232537406883145,0.08966133588579027,212.85000000086075,8.607514700997854e-10
2025-08-19,2025-08-28,25000.0,24980.65,169.15,9,0.0357142857142857,0.999226,0.065,0.0936357874982634,0.07919965309542946,0.081399538334256,0.08029959571484274,169.15000000431792,4.317911361795268e-09
2025-08-20,2025-08-28,25050.0,25050.55,161.3,8,0.0317460317460317,1.0000219560878243,0.065,0.0921046142318842,0.07510159227723552,0.08310881212259769,0.0791052021999166,161.3000000000011,1.0800249583553523e-12
2025-08-21,2025-08-28,25100.0,25083.75,133.65,7,0.0277777777777777,0.9993525896414344,0.065,0.0907186678362546,0.07113442285987383,0.07286944372890268,0.07200193329438825,133.65000000200598,2.0059758298884844e-09
2025-08-22,2025-09-02,24850.0,24870.1,212.15,11,0.0436507936507936,1.0008088531187125,0.065,0.095141122610785,0.07873436791498206,0.08029736615217742,0.07951586703357974,212.15000000000146,1.4495071809506044e-12
2025-08-25,2025-09-02,24950.0,24967.75,171.45,8,0.0317460317460317,1.0007114228456917,0.065,0.093645929074151,0.07562518685081829,0.07492250321149296,0.07527384503115563,171.4499999999989,1.0800249583553523e-12
2025-08-26,2025-09-02,24700.0,24712.05,166.1,7,0.0277777777777777,1.000487854251012,0.065,0.0976324008293243,0.0828194804657472,0.07719634699859294,0.08000791373217007,166.10000000000036,3.694822225952521e-13
2025-08-28,2025-09-09,24500.0,24500.9,232.2,12,0.0476190476190476,1.0000367346938777,0.065,0.0971758245627255,0.08990345036656827,0.087675009336247,0.08878922985140764,232.1999999999971,2.8990143619012088e-12
2025-08-29,2025-09-09,24450.0,24426.85,193.85,11,0.0436507936507936,0.9990531697341511,0.065,0.0953560103618782,0.08347561688128036,0.08244872491760767,0.08296217089944402,193.8500000076874,7.687418701607385e-09
2025-09-01,2025-09-09,24650.0,24625.05,151.8,8,0.0317460317460317,0.9989878296146044,0.065,0.0973309635645129,0.07915913269880095,0.07928101665783839,0.07922007467831968,151.80000000016844,1.6842705008457415e-10
2025-09-02,2025-09-09,24600.0,24579.6,141.8,7,0.0277777777777777,0.999170731707317,0.065,0.0974218103350152,0.07925231840443907,0.08356509855330446,0.08140870847887177,141.8000000001448,1.4478018783847801e-10
2025-09-03,2025-09-16,24700.0,24715.05,208.25,13,0.0515873015873015,1.0006093117408907,0.065,0.0984737841181212,0.06912214159111553,0.0839513249878996,0.07653673328950757,208.25,0.0
2025-09-04,2025-09-16,24750.0,24734.3,182.25,12,0.0476190476190476,0.9993656565656566,0.065,0.0944893315617726,0.06970031414425581,0.08192026177862256,0.07581028796143918,182.25,0.0
2025-09-05,2025-09-16,24750.0,24741.0,181.65,11,0.0436507936507936,0.9996363636363635,0.065,0.0919880613954313,0.07239209911854302,0.07650965130412676,0.0744508752113349,181.65000000000146,1.4495071809506044e-12
2025-09-08,2025-09-16,24750.0,24773.15,190.25,8,0.0317460317460317,1.0009353535353536,0.065,0.0915445693886285,0.08546088861282136,0.0751513432463235,0.08030611592957243,190.25,0.0
2025-09-09,2025-09-16,24850.0,24868.6,150.8,7,0.0277777777777777,1.000748490945674,0.065,0.0918827032780703,0.07045239010357451,0.08097786067503239,0.07571512538930344,150.8000000000011,1.0800249583553523e-12
2025-09-10,2025-09-23,24950.0,24973.1,227.3,13,0.0515873015873015,1.0009258517034068,0.065,0.0929231504061388,0.07469222415627512,0.07860493608899696,0.07664858012263603,227.3000000000011,1.0800249583553523e-12
2025-09-11,2025-09-23,25000.0,25005.5,204.1,12,0.0476190476190476,1.00022,0.065,0.0872787496438221,0.07330469880702359,0.07441448804623584,0.0738595934266297,204.09999999999673,3.268496584496461e-12
2025-09-12,2025-09-23,25100.0,25114.0,185.55,11,0.0436507936507936,1.0005577689243028,0.065,0.0830177377538042,0.06645067383048202,0.07307209432950398,0.069761384079993,185.5500000000029,2.8990143619012088e-12
2025-09-15,2025-09-23,25050.0,25069.2,182.45,8,0.0317460317460317,1.0007664670658682,0.065,0.0821403103355991,0.0810786031881701,0.07122030477465771,0.0761494539814139,182.4499999999971,2.8990143619012088e-12
2025-09-16,2025-09-23,25250.0,25239.1,148.95,7,0.0277777777777777,0.9995683168316832,0.065,0.0832994817715953,0.0780541147433929,0.07118394866095865,0.07461903170217576,148.95000000469918,4.699188593804138e-09
2025-09-17,2025-09-30,25350.0,25330.25,208.55,13,0.0515873015873015,0.9992209072978304,0.065,0.0841722446709062,0.07593507465792944,0.07207737436251598,0.0740062245102227,208.5500000000011,1.0800249583553523e-12
2025-09-18,2025-09-30,25400.0,25423.6,213.1,12,0.0476190476190476,1.0009291338582678,0.065,0.0781789101154308,0.0709838279332499,0.06600628142030976,0.06849505467677983,213.10000000000218,2.1884716261411086e-12
2025-09-19,2025-09-30,25350.0,25327.05,176.65,11,0.0436507936507936,0.999094674556213,0.065,0.0779714600773158,0.07157844861370409,0.0644588002216642,0.06801862441768414,176.64999999999964,3.694822225952521e-13
2025-09-22,2025-09-30,25200.0,25202.35,180.0,8,0.0317460317460317,1.000093253968254,0.065,0.0791780812427706,0.08455254577316504,0.0707185793812423,0.07763556257720367,180.00000000000364,3.637978807091713e-12
2025-09-23,2025-09-30,25150.0,25169.5,187.15,7,0.0277777777777777,1.0007753479125248,0.065,0.0791742541262574,0.09125850403144278,0.06572481513935126,0.07849165958539703,187.15000000000146,1.4495071809506044e-12
2025-09-24,2025-10-07,25050.0,25056.9,222.6,13,0.0515873015873015,1.0002754491017964,0.065,0.075237665536449,0.07653770107914284,0.07308703442339373,0.07481236775126829,222.59999999999854,1.4495071809506044e-12
2025-09-25,2025-10-07,24900.0,24890.85,223.75,12,0.0476190476190476,0.999632530120482,0.065,0.0774028565529019,0.08683556671159337,0.06812899814016084,0.0774822824258771,223.75000000000182,1.8189894035458565e-12
2025-09-26,2025-10-07,24650.0,24654.7,210.1,11,0.0436507936507936,1.0001906693711968,0.065,0.0762778965917472,0.08296910006546922,0.08026588658088693,0.08161749332317808,210.10000000000218,2.1884716261411086e-12
2025-09-29,2025-10-07,24650.0,24634.9,191.8,8,0.0317460317460317,0.9993874239350914,0.065,0.0705850067317554,0.09907414388887881,0.07502818217399519,0.087051163031437,191.8000000005286,5.285869519866537e-10
2025-09-30,2025-10-07,24600.0,24611.1,179.6,7,0.0277777777777777,1.000451219512195,0.065,0.0699141926229539,0.09191235010761269,0.07372794483741762,0.08282014747251515,179.600000000004,4.007461029686965e-12
2025-10-01,2025-10-14,24850.0,24836.3,193.1,13,0.0515873015873015,0.9994486921529174,0.065,0.0713463697355841,0.06937229456011061,0.07361208150197168,0.07149218803104115,193.10000000000036,3.694822225952521e-13
2025-10-03,2025-10-14,24900.0,24894.25,165.8,11,0.0436507936507936,0.9997690763052208,0.065,0.0715082076981636,0.06314742806780813,0.07014544098228834,0.06664643452504823,165.79999999999927,7.389644451905042e-13
2025-10-06,2025-10-14,25100.0,25077.65,141.9,8,0.0317460317460317,0.9991095617529882,0.065,0.0733800336217916,0.07109911766785076,0.06875373943081788,0.06992642854933431,141.90000000126565,1.2656471426453209e-09
2025-10-07,2025-10-14,25100.0,25108.3,150.05,7,0.0277777777777777,1.0003306772908367,0.065,0.0734491387331629,0.07278641756020082,0.06288317371134391,0.06783479563577237,150.04999999999563,4.376943252282217e-12
2025-10-08,2025-10-20,25050.0,25046.15,177.4,12,0.0476190476190476,0.9998463073852296,0.065,0.0739208555214466,0.06315284812636311,0.07864420446391673,0.07089852629513993,177.39999999999782,2.1884716261411086e-12
2025-10-09,2025-10-20,25200.0,25181.8,170.0,11,0.0436507936507936,0.9992777777777776,0.065,0.0760208100356078,0.06763846542148857,0.07084366517076243,0.0692410652961255,170.00000000000182,1.8189894035458565e-12
2025-10-10,2025-10-20,25300.0,25285.35,184.0,10,0.0396825396825396,0.9994209486166008,0.065,0.0761752180243281,0.0784335182496881,0.0621374473430111,0.0702854827963496,183.99999999999818,1.8189894035458565e-12
2025-10-13,2025-10-20,25250.0,25227.35,155.2,7,0.0277777777777777,0.9991029702970295,0.065,0.075243998637988,0.08556579676436996,0.08069372075165925,0.0831297587580146,155.2000000000371,3.7118752516107634e-11
2025-10-14,2025-10-28,25150.0,25145.5,231.25,14,0.0555555555555555,0.999821073558648,0.065,0.075916885178408,0.07837205227354296,0.0912745068317637,0.08482327955265334,231.25000000000364,3.637978807091713e-12
2025-10-15,2025-10-28,25300.0,25323.55,245.85,13,0.0515873015873015,1.0009308300395257,0.065,0.0782234945061825,0.08156603675501606,0.07427674592462132,0.07792139133981868,245.85000000000218,2.1884716261411086e-12
2025-10-16,2025-10-28,25600.0,25585.3,199.65,12,0.0476190476190476,0.99942578125,0.065,0.0854028343192141,0.07437536520134388,0.07779313622181373,0.07608425071157882,199.64999999999964,3.694822225952521e-13
2025-10-17,2025-10-28,25700.0,25709.85,205.95,11,0.0436507936507936,1.0003832684824905,0.065,0.0839118143635861,0.07537303651145325,0.0858066246694496,0.08058983059045143,205.9499999999971,2.8990143619012088e-12
2025-10-20,2025-10-28,25850.0,25843.15,181.15,8,0.0317460317460317,0.99973500967118,0.065,0.0848449585843308,0.08545719506083096,0.0719615771316512,0.07870938609624109,181.15000000000146,1.4495071809506044e-12
2025-10-21,2025-10-28,25850.0,25868.6,171.25,7,0.0277777777777777,1.0007195357833656,0.065,0.0839926553358918,0.07925972633968581,0.08058231736615734,0.07992102185292158,171.25000000000182,1.8189894035458565e-12
2025-10-23,2025-11-04,25900.0,25891.4,260.9,12,0.0476190476190476,0.9996679536679536,0.065,0.0830531891934466,0.09923457229943503,0.07806524985230837,0.0886499110758717,260.90000000000146,1.4779288903810084e-12
2025-10-24,2025-11-04,25800.0,25795.15,217.25,11,0.0436507936507936,0.999812015503876,0.065,0.0823265535906202,0.0843360643341516,0.08791367653182336,0.08612487043298747,217.24999999999636,3.637978807091713e-12
2025-10-27,2025-11-04,25950.0,25966.05,246.15,8,0.0317460317460317,1.0006184971098266,0.065,0.0851918763870915,0.11368574692198824,0.08560536213573042,0.09964555452885933,246.14999999999782,2.1884716261411086e-12
2025-10-28,2025-11-04,25950.0,25936.2,185.35,7,0.0277777777777777,0.9994682080924856,0.065,0.0839198199291569,0.09767320147326375,0.09168389681944578,0.09467854914635476,185.3500000003205,3.20511617246666e-10
2025-10-29,2025-11-11,26050.0,26053.9,277.3,13,0.0515873015873015,1.0001497120921303,0.065,0.0822859194371389,0.09711816843087177,0.08349058825017286,0.09030437834052232,277.3000000000011,1.0800249583553523e-12
2025-10-30,2025-11-11,25900.0,25877.85,232.5,12,0.0476190476190476,0.9991447876447876,0.065,0.0790988510439037,0.08987184063627897,0.08378227775184265,0.08682705919406081,232.5,0.0
2025-10-31,2025-11-11,25700.0,25722.1,261.8,11,0.0436507936507936,1.0008599221789882,0.065,0.0816497355579944,0.09857876859046338,0.07493488303342197,0.08675682581194268,261.8000000000029,2.8990143619012088e-12
2025-11-03,2025-11-11,25750.0,25763.35,206.9,8,0.0317460317460317,1.0005184466019417,0.065,0.0817642248667617,0.09385007994199668,0.08954821654428971,0.0916991482431432,206.89999999999782,2.1884716261411086e-12
2025-11-04,2025-11-11,25600.0,25597.65,162.55,7,0.0277777777777777,0.999908203125,0.065,0.0788155614485232,0.08205728197861847,0.08625229077596676,0.08415478637729262,162.5500000000011,1.0800249583553523e-12
2025-11-06,2025-11-18,25500.0,25509.7,237.45,12,0.0476190476190476,1.0003803921568628,0.065,0.079280333122136,0.08567119818299195,0.08519225020292373,0.08543172419295783,237.45000000000073,7.389644451905042e-13
2025-11-07,2025-11-18,25500.0,25492.3,206.75,11,0.0436507936507936,0.9996980392156862,0.065,0.0753229940288576,0.08131581674808452,0.08657723773463176,0.08394652724135815,206.75000000000182,1.8189894035458565e-12
2025-11-10,2025-11-18,25550.0,25574.35,222.85,8,0.0317460317460317,1.0009530332681018,0.065,0.0759917268738812,0.10013265647208089,0.08110516118153421,0.09061890882680755,222.85000000000036,3.694822225952521e-13
2025-11-11,2025-11-18,25700.0,25694.95,186.95,7,0.0277777777777777,0.9998035019455254,0.065,0.0771874866121953,0.09693454957959659,0.08288819754244293,0.08991137356101976,186.95000000332766,3.327670583530562e-09
2025-11-12,2025-11-25,25900.0,25875.8,253.85,13,0.0515873015873015,0.999065637065637,0.065,0.0786587603192804,0.09445692587825853,0.08280063613816094,0.08862878100820973,253.85000000000036,3.694822225952521e-13
2025-11-13,2025-11-25,25900.0,25879.15,238.45,12,0.0476190476190476,0.9991949806949808,0.065,0.077424166338894,0.09221383673426439,0.09232240322287269,0.09226811997856854,238.4499999999989,1.0800249583553523e-12
2025-11-14,2025-11-25,25900.0,25910.05,223.6,11,0.0436507936507936,1.0003880308880309,0.065,0.0771388681859906,0.08292511890839326,0.09518277502196182,0.08905394696517754,223.59999999999673,3.268496584496461e-12
2025-11-17,2025-11-25,26000.0,26013.45,203.15,8,0.0317460317460317,1.0005173076923075,0.065,0.0775314647348409,0.09070205343299102,0.09322170483965306,0.09196187913632203,203.15000000000146,1.4495071809506044e-12
2025-11-18,2025-11-25,25900.0,25910.05,187.9,7,0.0277777777777777,1.0003880308880309,0.065,0.0749836878553804,0.09175188318592074,0.0949046611006026,0.09332827214326167,187.89999999999782,2.1884716261411086e-12
2025-11-19,2025-12-02,26050.0,26052.65,253.75,13,0.0515873015873015,1.000101727447217,0.065,0.0689664162122118,0.08729193668910205,0.09325520224688266,0.09027356946799237,253.74999999999818,1.8189894035458565e-12
2025-11-20,2025-12-02,26200.0,26192.15,242.4,12,0.0476190476190476,0.9997003816793892,0.065,0.06937510603495,0.08948528798919442,0.0848768857188284,0.08718108685401141,242.39999999999964,3.694822225952521e-13
2025-11-21,2025-12-02,26050.0,26068.15,242.45,11,0.0436507936507936,1.000696737044146,0.065,0.0690255166487668,0.08898232929923312,0.09090971710169549,0.0899460232004643,242.45000000000437,4.376943252282217e-12
2025-11-24,2025-12-02,25950.0,25959.5,223.45,8,0.0317460317460317,1.0003660886319845,0.065,0.0703792743849102,0.1032557153358859,0.08688578297966301,0.09507074915777446,223.4499999999971,2.8990143619012088e-12
2025-11-25,2025-12-02,25900.0,25884.8,160.65,7,0.0277777777777777,0.9994131274131274,0.065,0.0709892285760667,0.08391822833309127,0.0841351507636185,0.08402668954835488,160.65000000079635,7.963478765304899e-10
2025-11-26,2025-12-09,26200.0,26205.3,240.1,13,0.0515873015873015,1.000202290076336,0.065,0.0813336662632221,0.0801543495861652,0.08863464509401729,0.08439449734009125,240.10000000000036,3.694822225952521e-13
2025-11-27,2025-12-09,26200.0,26215.55,229.55,12,0.0476190476190476,1.0005935114503817,0.065,0.0782140439279626,0.07775286151280994,0.08061365318373634,0.07918325734827314,229.54999999999927,7.389644451905042e-13
2025-11-28,2025-12-09,26200.0,26202.95,213.45,11,0.0436507936507936,1.000112595419847,0.065,0.0781340395539297,0.07892240187285582,0.07408626147378536,0.07650433167332059,213.45000000000073,7.389644451905042e-13
2025-12-01,2025-12-09,26200.0,26175.75,173.85,8,0.0317460317460317,0.999074427480916,0.065,0.0766971305609623,0.08525109556173453,0.08201917440681815,0.08363513498427634,173.85000000020045,2.0045831661263946e-10
2025-12-02,2025-12-09,26050.0,26032.2,172.65,7,0.0277777777777777,0.99931669865643,0.065,0.0755134811066615,0.09111711320283475,0.07246363879705378,0.08179037599994426,172.65000000017244,1.7243451111426111e-10
2025-12-03,2025-12-16,26000.0,25986.0,222.1,13,0.0515873015873015,0.9994615384615384,0.065,0.0729450663649461,0.0779449707572764,0.07957548868052433,0.07876022971890037,222.09999999999854,1.4495071809506044e-12
2025-12-04,2025-12-16,26050.0,26033.75,207.95,12,0.0476190476190476,0.9993761996161228,0.065,0.0730080587841827,0.07684128118427506,0.07396222690829317,0.07540175404628412,207.95000000000073,7.389644451905042e-13
2025-12-05,2025-12-16,26200.0,26186.45,179.85,11,0.0436507936507936,0.9994828244274808,0.065,0.0724228245781982,0.06767007591854247,0.07031039651811626,0.06899023621832936,179.85000000000036,3.694822225952521e-13
2025-12-08,2025-12-16,25950.0,25960.55,181.05,8,0.0317460317460317,1.0004065510597302,0.065,0.0772605993408609,0.0796582105202341,0.08672409507234088,0.0831911527962875,181.04999999999927,7.389644451905042e-13
2025-12-09,2025-12-16,25850.0,25839.65,151.3,7,0.0277777777777777,0.9995996131528048,0.065,0.0788255099794534,0.07709883974550741,0.07910924374539846,0.07810404174545293,151.3000000066586,6.65858124193619e-09
2025-12-10,2025-12-23,25750.0,25758.0,235.9,13,0.0515873015873015,1.0003106796116503,0.065,0.0788030239470162,0.07940913560708811,0.0842235960060549,0.0818163658065715,235.90000000000146,1.4495071809506044e-12
2025-12-11,2025-12-23,25900.0,25898.55,209.15,12,0.0476190476190476,0.9999440154440156,0.065,0.0793447792095361,0.07414647275820596,0.07529579826661043,0.0747211355124082,209.15000000000146,1.4495071809506044e-12
2025-12-12,2025-12-23,26050.0,26046.95,180.3,11,0.0436507936507936,0.9998829174664108,0.065,0.0781412453150194,0.0655555003636683,0.0722034117454265,0.0688794560545474,180.29999999999927,7.389644451905042e-13
2025-12-15,2025-12-23,26050.0,26027.3,151.75,8,0.0317460317460317,0.9991285988483684,0.065,0.0781817453504162,0.07338680686618988,0.0783541737731467,0.07587049031966829,151.75000000116597,1.165972207672894e-09
2025-12-16,2025-12-23,25850.0,25860.1,159.6,7,0.0277777777777777,1.0003907156673113,0.065,0.0810669015542755,0.07525711742037931,0.0753053022296398,0.07528120982500955,159.60000000000036,3.694822225952521e-13
2025-12-17,2025-12-30,25800.0,25818.55,228.1,13,0.0515873015873015,1.000718992248062,0.065,0.0801234400518451,0.07304282401358728,0.07441802305915794,0.0737304235363726,228.10000000000218,2.1884716261411086e-12
2025-12-18,2025-12-30,25800.0,25815.55,206.3,12,0.0476190476190476,1.0006027131782946,0.065,0.0789824472009115,0.06864639855514233,0.07407285490194915,0.07135962672854573,206.29999999999927,7.389644451905042e-13
2025-12-19,2025-12-30,25950.0,25966.4,187.6,11,0.0436507936507936,1.000631984585742,0.065,0.0792591248675682,0.06387367291127645,0.06873279369363355,0.066303233302455,187.60000000000036,3.694822225952521e-13
2025-12-22,2025-12-30,26150.0,26172.4,156.45,8,0.0317460317460317,1.0008565965583174,0.065,0.0816736741048859,0.06151161611458095,0.07655234911834732,0.06903198261646414,156.4499999999971,2.8990143619012088e-12
2025-12-23,2025-12-30,26200.0,26177.15,113.85,7,0.0277777777777777,0.99912786259542,0.065,0.0800812973244115,0.05815633310577339,0.06768602656754164,0.06292117983665751,113.85000000149921,1.499216750744381e-09
2025-12-24,2026-01-06,26150.0,26142.1,189.55,13,0.0515873015873015,0.999697896749522,0.065,0.0789541697896984,0.06185448140501839,0.0631044170453481,0.06247944922518324,189.54999999999745,2.5579538487363607e-12
2025-12-26,2026-01-06,26050.0,26042.3,164.9,11,0.0436507936507936,0.999704414587332,0.065,0.0794116888912268,0.05958111423709186,0.06278383337653087,0.06118247380681137,164.89999999999964,3.694822225952521e-13
2025-12-29,2026-01-06,25950.0,25942.1,154.35,8,0.0317460317460317,0.9996955684007708,0.065,0.0688612133746132,0.07071692426445471,0.06500761035116344,0.06786226730780907,154.35000000000036,3.694822225952521e-13
2025-12-30,2026-01-06,25950.0,25938.85,138.4,7,0.0277777777777777,0.9995703275529864,0.065,0.0688497983697962,0.06946651390791388,0.05952806602988573,0.0644972899688998,138.39999999999964,3.694822225952521e-13
2025-12-31,2026-01-13,26150.0,26129.6,196.35,13,0.0515873015873015,0.9992198852772466,0.065,0.0731612662621526,0.06789899767315216,0.06568454762321858,0.06679177264818537,196.350000000004,4.007461029686965e-12
2026-01-01,2026-01-13,26150.0,26146.55,173.95,12,0.0476190476190476,0.999868068833652,0.065,0.0731097361071027,0.0579303355742229,0.0640265565641585,0.0609784460691907,173.9499999999971,2.8990143619012088e-12
2026-01-02,2026-01-13,26350.0,26328.55,147.8,11,0.0436507936507936,0.9991859582542694,0.065,0.0744969348812412,0.05442487879824281,0.06860901556997409,0.06151694718410845,147.8000000000029,2.8990143619012088e-12
2026-01-05,2026-01-13,26250.0,26250.3,135.25,8,0.0317460317460317,1.0000114285714286,0.065,0.0749341954874378,0.05677488380777653,0.08006075576317662,0.06841781978547658,135.24999999999818,1.8189894035458565e-12
2026-01-06,2026-01-13,26200.0,26178.7,114.6,7,0.0277777777777777,0.9991870229007632,0.065,0.0752461545409036,0.05810473765559113,0.06810079650056518,0.06310276707807816,114.60000000274158,2.741586513366201e-09
2026-01-07,2026-01-20,26150.0,26140.75,182.5,13,0.0515873015873015,0.9996462715105162,0.065,0.0727620379714471,0.05914538000989255,0.07101214938281453,0.06507876469635354,182.49999999999636,3.637978807091713e-12
2026-01-08,2026-01-20,25900.0,25876.85,193.25,12,0.0476190476190476,0.9991061776061776,0.065,0.0749252187359424,0.07253801581038151,0.0723552587197683,0.07244663726507491,193.25000000000182,1.8189894035458565e-12
2026-01-09,2026-01-20,25700.0,25683.3,195.0,11,0.0436507936507936,0.9993501945525292,0.065,0.0775231705648391,0.07736360255778463,0.07715843608622734,0.07726101932200599,195.00000000000182,1.8189894035458565e-12
2026-01-12,2026-01-20,25800.0,25790.25,186.35,8,0.0317460317460317,0.9996220930232558,0.065,0.078057075616422,0.08938297759075024,0.08838542679466775,0.088884202192709,186.35000000593755,5.937550895396271e-09
2026-01-13,2026-01-20,25750.0,25732.3,141.0,7,0.0277777777777777,0.9993126213592232,0.065,0.0762343002138472,0.07374524544059509,0.08721432156879368,0.08047978350469438,141.00000000106775,1.0677467798814178e-09
2026-01-14,2026-01-27,25650.0,25665.6,227.45,13,0.0515873015873015,1.000608187134503,0.065,0.0742623158489802,0.07409671846057354,0.08544580671627576,0.07977126258842465,227.4499999999989,1.0800249583553523e-12
2026-01-16,2026-01-27,25700.0,25694.35,201.55,11,0.0436507936507936,0.9997801556420232,0.065,0.074315042710438,0.07752324660331991,0.0831626249499601,0.08034293577664,201.54999999999745,2.5579538487363607e-12
2026-01-19,2026-01-27,25600.0,25585.5,155.25,8,0.0317460317460317,0.99943359375,0.065,0.0724803403721002,0.07442668224024039,0.0932157461360368,0.08382121418813859,155.250000009235,9.235009201802313e-09
2026-01-20,2026-01-27,25250.0,25232.5,165.65,7,0.0277777777777777,0.9993069306930692,0.065,0.0862245207317725,0.0901802686960858,0.09819160580709493,0.09418593725159036,165.65000000016698,1.6697754290362354e-10
2026-01-21,2026-02-03,25150.0,25157.5,327.6,13,0.0515873015873015,1.0002982107355864,0.065,0.0868102227172978,0.12277973255504847,0.13097271114653106,0.12687622185078976,327.6000000000022,2.1600499167107046e-12
2026-01-22,2026-02-03,25300.0,25289.9,313.5,12,0.0476190476190476,0.999600790513834,0.065,0.0863873642141663,0.12650275337191016,0.11680454549869451,0.12165364943530234,313.500000004311,4.31100488640368e-09
2026-01-23,2026-02-03,25050.0,25048.65,317.45,11,0.0436507936507936,0.9999461077844312,0.065,0.0883171801760455,0.13491126795869732,0.1324158942246541,0.1336635810916757,317.4500000048429,4.8428887566842604e-09
2026-01-27,2026-02-03,25200.0,25175.4,295.2,7,0.0277777777777777,0.9990238095238096,0.065,0.089952015785972,0.1701252739239567,0.1280889183848627,0.1491070961544097,295.1999999999971,2.8990143619012088e-12
2026-01-28,2026-02-10,25350.0,25342.75,301.7,13,0.0515873015873015,0.9997140039447732,0.065,0.092593743524333,0.11386345129960648,0.12286835936593635,0.11836590533277142,301.7000000000007,7.389644451905042e-13
2026-01-29,2026-02-10,25400.0,25418.9,305.2,12,0.0476190476190476,1.0007440944881891,0.065,0.0922449952987266,0.11479318437508192,0.11740283618332549,0.1160980102792037,305.20000000000255,2.5579538487363607e-12
2026-01-30,2026-02-10,25300.0,25320.65,302.2,11,0.0436507936507936,1.000816205533597,0.065,0.0922534734004637,0.1202716678201789,0.1283658459495073,0.1243187568848431,302.1999999999989,1.0800249583553523e-12
2026-02-02,2026-02-10,25100.0,25088.4,205.1,8,0.0317460317460317,0.9995378486055776,0.065,0.0973813782108832,0.10345065350334826,0.1321246415927555,0.11778764754805188,205.10000000096443,9.644338661018992e-10
2026-02-03,2026-02-10,25750.0,25727.55,194.35,7,0.0277777777777777,0.9991281553398058,0.065,0.1269543287619864,0.10650150091984426,0.11525722579395667,0.11087936335690046,194.35000000000764,7.645439836778678e-12
2026-02-04,2026-02-17,25800.0,25776.0,228.15,13,0.0515873015873015,0.9990697674418604,0.065,0.1270949605594652,0.08375783281267644,0.10579128366622088,0.09477455823944866,228.14999999999964,3.694822225952521e-13
2026-02-05,2026-02-17,25650.0,25642.8,224.5,12,0.0476190476190476,0.999719298245614,0.065,0.1261326156517318,0.08355023683053311,0.09740509162985653,0.09047766423019482,224.5,0.0
